pays,code_pays,annee,produit,code_produit,nature,dispo_int,production,importation,exportation,variation_stock
Albanie,3,2012,Huil Plantes Oleif Autr,2586,végétal,4.0,,4.0,0.0,0.0
Albanie,3,2012,Tomates,2601,végétal,195.0,205.0,7.0,17.0,
Albanie,3,2012,Oignons,2602,végétal,107.0,106.0,2.0,1.0,
Albanie,3,2012,"Légumes, Autres",2605,végétal,619.0,641.0,8.0,30.0,0.0
Albanie,3,2012,"Oranges, Mandarines",2611,végétal,44.0,16.0,29.0,1.0,
Albanie,3,2012,Citrons & Limes,2612,végétal,5.0,2.0,3.0,0.0,
Albanie,3,2012,Pamplemousse,2613,végétal,3.0,,3.0,0.0,0.0
Albanie,3,2012,"Agrumes, Autres",2614,végétal,1.0,0.0,1.0,0.0,0.0
Albanie,3,2012,Bananes,2615,végétal,17.0,,17.0,0.0,
Albanie,3,2012,Bananes plantains,2616,végétal,1.0,,1.0,,
Albanie,3,2012,Pommes,2617,végétal,79.0,71.0,12.0,4.0,
Albanie,3,2012,Ananas,2618,végétal,0.0,,0.0,,
Albanie,3,2012,Dattes,2619,végétal,12.0,12.0,0.0,0.0,
Albanie,3,2012,Raisin,2620,végétal,202.0,197.0,5.0,0.0,0.0
Albanie,3,2012,"Fruits, Autres",2625,végétal,145.0,132.0,17.0,4.0,0.0
Albanie,3,2012,Café,2630,végétal,8.0,,8.0,0.0,
Albanie,3,2012,Feve de Cacao,2633,végétal,2.0,,2.0,0.0,
Albanie,3,2012,Thé,2635,végétal,0.0,,0.0,0.0,
Albanie,3,2012,Poivre,2640,végétal,0.0,,0.0,0.0,
Albanie,3,2012,Piments,2641,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2012,"Épices, Autres",2645,végétal,0.0,0.0,0.0,0.0,
Albanie,3,2012,Vin,2655,végétal,24.0,37.0,3.0,0.0,-16.0
Albanie,3,2012,Bière,2656,végétal,84.0,55.0,30.0,0.0,
Albanie,3,2012,Boissons Fermentés,2657,végétal,0.0,,0.0,,
Albanie,3,2012,Boissons Alcooliques,2658,végétal,8.0,8.0,1.0,1.0,
Albanie,3,2012,"Alcool, non Comestible",2659,végétal,1.0,,1.0,,
Albanie,3,2012,Aliments pour enfants,2680,végétal,0.0,,0.0,,
Albanie,3,2012,Viande de Bovins,2731,animal,71.0,69.0,2.0,0.0,0.0
Albanie,3,2012,Viande d'Ovins/Caprins,2732,animal,48.0,48.0,0.0,0.0,
Albanie,3,2012,Viande de Suides,2733,animal,35.0,17.0,18.0,0.0,0.0
Albanie,3,2012,Viande de Volailles,2734,animal,40.0,16.0,24.0,0.0,
Albanie,3,2012,"Viande, Autre",2735,animal,0.0,0.0,0.0,0.0,
Albanie,3,2012,Abats Comestible,2736,animal,13.0,10.0,4.0,0.0,0.0
Albanie,3,2012,Graisses Animales Crue,2737,animal,6.0,3.0,3.0,0.0,0.0
Albanie,3,2012,"Beurre, Ghee",2740,animal,4.0,4.0,0.0,0.0,
Albanie,3,2012,Crème,2743,animal,0.0,,0.0,,
Albanie,3,2012,Oeufs,2744,animal,48.0,51.0,0.0,4.0,
Albanie,3,2012,Miel,2745,végétal,3.0,3.0,0.0,0.0,
Albanie,3,2012,Poissons Eau Douce,2761,animal,2.0,2.0,0.0,0.0,
Albanie,3,2012,Perciform,2762,animal,2.0,2.0,1.0,1.0,
Albanie,3,2012,Poissons Pelagiques,2763,animal,6.0,0.0,11.0,5.0,0.0
Albanie,3,2012,"Poissons Marins, Autres",2764,animal,2.0,1.0,1.0,0.0,0.0
Albanie,3,2012,Crustacés,2765,animal,1.0,0.0,1.0,0.0,
Albanie,3,2012,Cephalopodes,2766,animal,1.0,0.0,1.0,1.0,0.0
Albanie,3,2012,"Mollusques, Autres",2767,animal,1.0,1.0,0.0,0.0,0.0
Albanie,3,2012,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,,
Albanie,3,2012,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0,
Albanie,3,2012,Huiles de Poissons,2781,animal,0.0,,0.0,,
Albanie,3,2012,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,,
Albanie,3,2012,Riz (Eq Blanchi),2805,végétal,22.0,0.0,25.0,0.0,-3.0
Albanie,3,2012,Lait - Excl Beurre,2848,animal,1133.0,1105.0,29.0,1.0,0.0
Albanie,3,2013,Blé,2511,végétal,650.0,294.0,360.0,4.0,0.0
Albanie,3,2013,Orge,2513,végétal,19.0,7.0,14.0,0.0,-2.0
Albanie,3,2013,Maïs,2514,végétal,420.0,372.0,68.0,0.0,-20.0
Albanie,3,2013,Seigle,2515,végétal,3.0,3.0,0.0,0.0,0.0
Albanie,3,2013,Avoine,2516,végétal,28.0,27.0,1.0,,
Albanie,3,2013,Millet,2517,végétal,0.0,,0.0,,
Albanie,3,2013,Sorgho,2518,végétal,0.0,0.0,0.0,,
Albanie,3,2013,"Céréales, Autres",2520,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,Pommes de Terre,2531,végétal,262.0,237.0,27.0,2.0,0.0
Albanie,3,2013,Manioc,2532,végétal,0.0,,0.0,,
Albanie,3,2013,Patates douces,2533,végétal,1.0,,0.0,0.0,2.0
Albanie,3,2013,"Racines, Nda",2534,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,"Sucre, betterave",2537,végétal,40.0,40.0,,0.0,0.0
Albanie,3,2013,Sucre Eq Brut,2542,végétal,69.0,4.0,65.0,0.0,0.0
Albanie,3,2013,Edulcorants Autres,2543,végétal,93.0,,96.0,3.0,0.0
Albanie,3,2013,Haricots,2546,végétal,28.0,28.0,2.0,0.0,-2.0
Albanie,3,2013,Pois,2547,végétal,0.0,,0.0,0.0,
Albanie,3,2013,Légumineuses Autres,2549,végétal,3.0,3.0,0.0,0.0,0.0
Albanie,3,2013,Noix,2551,végétal,14.0,13.0,3.0,4.0,2.0
Albanie,3,2013,Soja,2555,végétal,0.0,0.0,0.0,0.0,
Albanie,3,2013,Arachides Decortiquees,2556,végétal,1.0,,1.0,0.0,0.0
Albanie,3,2013,Graines de tournesol,2557,végétal,2.0,2.0,0.0,0.0,
Albanie,3,2013,Graines Colza/Moutarde,2558,végétal,0.0,,0.0,0.0,
Albanie,3,2013,Graines de coton,2559,végétal,1.0,1.0,0.0,,
Albanie,3,2013,Coco (Incl Coprah),2560,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,Sésame,2561,végétal,0.0,,0.0,,
Albanie,3,2013,Palmistes,2562,végétal,0.0,,0.0,0.0,
Albanie,3,2013,Olives,2563,végétal,82.0,92.0,2.0,2.0,-10.0
Albanie,3,2013,"Plantes Oleiferes, Autre",2570,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,Huile de Soja,2571,végétal,0.0,0.0,0.0,0.0,
Albanie,3,2013,Huile d'Arachide,2572,végétal,0.0,0.0,0.0,0.0,
Albanie,3,2013,Huile de Tournesol,2573,végétal,29.0,0.0,29.0,1.0,0.0
Albanie,3,2013,Huile de Colza&Moutarde,2574,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,Huile Graines de Coton,2575,végétal,0.0,0.0,0.0,,
Albanie,3,2013,Huile de Palmistes,2576,végétal,0.0,,0.0,,0.0
Albanie,3,2013,Huile de Palme,2577,végétal,2.0,,2.0,0.0,0.0
Albanie,3,2013,Huile de Coco,2578,végétal,0.0,,0.0,,
Albanie,3,2013,Huile de Sésame,2579,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,Huile d'Olive,2580,végétal,2.0,1.0,1.0,0.0,0.0
Albanie,3,2013,Huile de Germe de Maïs,2582,végétal,1.0,,1.0,0.0,
Albanie,3,2013,Huil Plantes Oleif Autr,2586,végétal,4.0,,4.0,0.0,0.0
Albanie,3,2013,Tomates,2601,végétal,207.0,226.0,6.0,25.0,
Albanie,3,2013,Oignons,2602,végétal,94.0,91.0,5.0,1.0,
Albanie,3,2013,"Légumes, Autres",2605,végétal,591.0,615.0,8.0,33.0,0.0
Albanie,3,2013,"Oranges, Mandarines",2611,végétal,41.0,17.0,26.0,2.0,
Albanie,3,2013,Citrons & Limes,2612,végétal,5.0,3.0,2.0,0.0,
Albanie,3,2013,Pamplemousse,2613,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,"Agrumes, Autres",2614,végétal,1.0,0.0,1.0,0.0,0.0
Albanie,3,2013,Bananes,2615,végétal,20.0,,20.0,0.0,
Albanie,3,2013,Bananes plantains,2616,végétal,1.0,,1.0,,
Albanie,3,2013,Pommes,2617,végétal,82.0,76.0,9.0,3.0,
Albanie,3,2013,Ananas,2618,végétal,0.0,,0.0,,
Albanie,3,2013,Dattes,2619,végétal,12.0,12.0,0.0,0.0,
Albanie,3,2013,Raisin,2620,végétal,209.0,204.0,5.0,0.0,0.0
Albanie,3,2013,"Fruits, Autres",2625,végétal,148.0,134.0,17.0,2.0,0.0
Albanie,3,2013,Café,2630,végétal,8.0,,8.0,0.0,
Albanie,3,2013,Feve de Cacao,2633,végétal,2.0,,2.0,0.0,
Albanie,3,2013,Thé,2635,végétal,0.0,,0.0,0.0,
Albanie,3,2013,Poivre,2640,végétal,0.0,,0.0,0.0,
Albanie,3,2013,Piments,2641,végétal,0.0,,0.0,0.0,0.0
Albanie,3,2013,"Épices, Autres",2645,végétal,0.0,0.0,0.0,0.0,
Albanie,3,2013,Vin,2655,végétal,25.0,38.0,2.0,0.0,-15.0
Albanie,3,2013,Bière,2656,végétal,86.0,58.0,28.0,1.0,
Albanie,3,2013,Boissons Fermentés,2657,végétal,0.0,,0.0,,
Albanie,3,2013,Boissons Alcooliques,2658,végétal,8.0,8.0,1.0,1.0,
Albanie,3,2013,"Alcool, non Comestible",2659,végétal,4.0,,4.0,,
Albanie,3,2013,Aliments pour enfants,2680,végétal,0.0,,0.0,,
Albanie,3,2013,Viande de Bovins,2731,animal,71.0,70.0,2.0,0.0,0.0
Albanie,3,2013,Viande d'Ovins/Caprins,2732,animal,49.0,49.0,0.0,0.0,
Albanie,3,2013,Viande de Suides,2733,animal,35.0,17.0,17.0,0.0,0.0
Albanie,3,2013,Viande de Volailles,2734,animal,42.0,17.0,25.0,0.0,
Albanie,3,2013,"Viande, Autre",2735,animal,0.0,0.0,0.0,0.0,
Albanie,3,2013,Abats Comestible,2736,animal,11.0,10.0,1.0,0.0,0.0
Albanie,3,2013,Graisses Animales Crue,2737,animal,5.0,3.0,2.0,0.0,0.0
Albanie,3,2013,"Beurre, Ghee",2740,animal,4.0,4.0,0.0,0.0,
Albanie,3,2013,Crème,2743,animal,0.0,,0.0,,
Albanie,3,2013,Oeufs,2744,animal,47.0,48.0,0.0,1.0,
Albanie,3,2013,Miel,2745,végétal,3.0,3.0,0.0,0.0,
Albanie,3,2013,Poissons Eau Douce,2761,animal,2.0,2.0,0.0,0.0,
Albanie,3,2013,Perciform,2762,animal,3.0,2.0,1.0,0.0,
Albanie,3,2013,Poissons Pelagiques,2763,animal,5.0,0.0,12.0,8.0,0.0
Albanie,3,2013,"Poissons Marins, Autres",2764,animal,2.0,1.0,1.0,0.0,0.0
Albanie,3,2013,Crustacés,2765,animal,1.0,0.0,1.0,0.0,
Albanie,3,2013,Cephalopodes,2766,animal,1.0,0.0,2.0,1.0,0.0
Albanie,3,2013,"Mollusques, Autres",2767,animal,1.0,1.0,0.0,0.0,0.0
Albanie,3,2013,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,,
Albanie,3,2013,Plantes Aquatiques,2775,animal,0.0,0.0,0.0,0.0,
Albanie,3,2013,Huiles de Poissons,2781,animal,0.0,,0.0,,
Albanie,3,2013,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,,
Albanie,3,2013,Riz (Eq Blanchi),2805,végétal,25.0,0.0,25.0,0.0,0.0
Albanie,3,2013,Lait - Excl Beurre,2848,animal,1153.0,1131.0,23.0,0.0,0.0
Algérie,4,2012,Blé,2511,végétal,9462.0,3432.0,6385.0,5.0,-350.0
Algérie,4,2012,Orge,2513,végétal,2027.0,1592.0,435.0,0.0,0.0
Algérie,4,2012,Maïs,2514,végétal,3072.0,2.0,3071.0,0.0,0.0
Algérie,4,2012,Seigle,2515,végétal,0.0,,0.0,,
Algérie,4,2012,Avoine,2516,végétal,119.0,110.0,9.0,0.0,0.0
Algérie,4,2012,Millet,2517,végétal,1.0,,1.0,,
Algérie,4,2012,Sorgho,2518,végétal,2.0,2.0,0.0,,0.0
Algérie,4,2012,"Céréales, Autres",2520,végétal,3.0,0.0,3.0,0.0,0.0
Algérie,4,2012,Pommes de Terre,2531,végétal,4398.0,4219.0,179.0,0.0,0.0
Algérie,4,2012,Manioc,2532,végétal,0.0,,0.0,,
Algérie,4,2012,Patates douces,2533,végétal,0.0,,,0.0,
Algérie,4,2012,"Racines, Nda",2534,végétal,0.0,,0.0,,
Algérie,4,2012,"Sucre, canne",2536,végétal,0.0,,0.0,,
Algérie,4,2012,"Sucre, betterave",2537,végétal,0.0,0.0,0.0,,
Algérie,4,2012,Sucre Eq Brut,2542,végétal,1324.0,0.0,1706.0,381.0,0.0
Algérie,4,2012,Edulcorants Autres,2543,végétal,23.0,,23.0,0.0,0.0
Algérie,4,2012,Haricots,2546,végétal,55.0,1.0,54.0,0.0,0.0
Algérie,4,2012,Pois,2547,végétal,18.0,9.0,9.0,0.0,0.0
Algérie,4,2012,Légumineuses Autres,2549,végétal,188.0,74.0,113.0,0.0,0.0
Algérie,4,2012,Noix,2551,végétal,71.0,34.0,38.0,0.0,0.0
Algérie,4,2012,Soja,2555,végétal,0.0,,0.0,,
Algérie,4,2012,Arachides Decortiquees,2556,végétal,41.0,2.0,39.0,,0.0
Algérie,4,2012,Graines de tournesol,2557,végétal,3.0,0.0,3.0,0.0,
Algérie,4,2012,Graines Colza/Moutarde,2558,végétal,48.0,47.0,2.0,0.0,
Algérie,4,2012,Graines de coton,2559,végétal,0.0,0.0,0.0,0.0,0.0
Algérie,4,2012,Coco (Incl Coprah),2560,végétal,11.0,,11.0,,
Algérie,4,2012,Sésame,2561,végétal,4.0,,4.0,,0.0
Algérie,4,2012,Palmistes,2562,végétal,0.0,,0.0,,
Algérie,4,2012,Olives,2563,végétal,482.0,394.0,18.0,0.0,70.0
Algérie,4,2012,"Plantes Oleiferes, Autre",2570,végétal,4.0,,4.0,,
Algérie,4,2012,Huile de Soja,2571,végétal,305.0,,465.0,50.0,-110.0
Algérie,4,2012,Huile d'Arachide,2572,végétal,15.0,15.0,0.0,0.0,0.0
Algérie,4,2012,Huile de Tournesol,2573,végétal,88.0,1.0,191.0,4.0,-100.0
Algérie,4,2012,Huile de Colza&Moutarde,2574,végétal,16.0,15.0,2.0,0.0,0.0
Algérie,4,2012,Huile Graines de Coton,2575,végétal,0.0,,0.0,0.0,0.0
Algérie,4,2012,Huile de Palmistes,2576,végétal,2.0,,2.0,,
Algérie,4,2012,Huile de Palme,2577,végétal,49.0,,56.0,7.0,0.0
Algérie,4,2012,Huile de Coco,2578,végétal,2.0,,2.0,,
Algérie,4,2012,Huile de Sésame,2579,végétal,0.0,,0.0,,0.0
Algérie,4,2012,Huile d'Olive,2580,végétal,51.0,51.0,0.0,0.0,0.0
Algérie,4,2012,Huile de Germe de Maïs,2582,végétal,2.0,,2.0,0.0,0.0
Algérie,4,2012,Huil Plantes Oleif Autr,2586,végétal,75.0,2.0,74.0,1.0,0.0
Algérie,4,2012,Tomates,2601,végétal,1052.0,797.0,255.0,0.0,0.0
Algérie,4,2012,Oignons,2602,végétal,1183.0,1183.0,0.0,0.0,0.0
Algérie,4,2012,"Légumes, Autres",2605,végétal,4136.0,4068.0,72.0,5.0,2.0
Algérie,4,2012,"Oranges, Mandarines",2611,végétal,1054.0,1010.0,44.0,0.0,0.0
Algérie,4,2012,Citrons & Limes,2612,végétal,79.0,76.0,3.0,0.0,
Algérie,4,2012,Pamplemousse,2613,végétal,2.0,2.0,0.0,0.0,
Algérie,4,2012,"Agrumes, Autres",2614,végétal,22.0,1.0,22.0,1.0,
Algérie,4,2012,Bananes,2615,végétal,222.0,0.0,222.0,0.0,
Algérie,4,2012,Bananes plantains,2616,végétal,9.0,,9.0,,
Algérie,4,2012,Pommes,2617,végétal,523.0,398.0,126.0,0.0,
Algérie,4,2012,Ananas,2618,végétal,11.0,,11.0,0.0,
Algérie,4,2012,Dattes,2619,végétal,786.0,789.0,17.0,21.0,0.0
Algérie,4,2012,Raisin,2620,végétal,588.0,543.0,45.0,0.0,0.0
Algérie,4,2012,"Fruits, Autres",2625,végétal,1067.0,1015.0,52.0,0.0,0.0
Algérie,4,2012,Café,2630,végétal,129.0,,129.0,0.0,0.0
Algérie,4,2012,Feve de Cacao,2633,végétal,32.0,,32.0,0.0,
Algérie,4,2012,Thé,2635,végétal,16.0,,16.0,0.0,0.0
Algérie,4,2012,Poivre,2640,végétal,2.0,,2.0,0.0,
Algérie,4,2012,Piments,2641,végétal,18.0,14.0,4.0,0.0,0.0
Algérie,4,2012,Girofles,2642,végétal,0.0,,0.0,,
Algérie,4,2012,"Épices, Autres",2645,végétal,11.0,,11.0,0.0,0.0
Algérie,4,2012,Vin,2655,végétal,53.0,49.0,4.0,0.0,0.0
Algérie,4,2012,Bière,2656,végétal,161.0,145.0,16.0,0.0,
Algérie,4,2012,Boissons Fermentés,2657,végétal,0.0,,0.0,0.0,0.0
Algérie,4,2012,Boissons Alcooliques,2658,végétal,5.0,0.0,5.0,0.0,0.0
Algérie,4,2012,"Alcool, non Comestible",2659,végétal,5.0,,5.0,0.0,
Algérie,4,2012,Aliments pour enfants,2680,végétal,21.0,,21.0,0.0,
Algérie,4,2012,Viande de Bovins,2731,animal,222.0,136.0,86.0,0.0,0.0
Algérie,4,2012,Viande d'Ovins/Caprins,2732,animal,282.0,279.0,3.0,0.0,
Algérie,4,2012,Viande de Suides,2733,animal,0.0,0.0,0.0,0.0,0.0
Algérie,4,2012,Viande de Volailles,2734,animal,291.0,289.0,3.0,0.0,
Algérie,4,2012,"Viande, Autre",2735,animal,14.0,14.0,0.0,0.0,0.0
Algérie,4,2012,Abats Comestible,2736,animal,53.0,53.0,1.0,0.0,
Algérie,4,2012,Graisses Animales Crue,2737,animal,11.0,9.0,2.0,0.0,0.0
Algérie,4,2012,"Beurre, Ghee",2740,animal,19.0,4.0,14.0,0.0,0.0
Algérie,4,2012,Oeufs,2744,animal,309.0,309.0,0.0,0.0,
Algérie,4,2012,Miel,2745,végétal,6.0,5.0,1.0,0.0,
Algérie,4,2012,Poissons Eau Douce,2761,animal,13.0,2.0,11.0,0.0,0.0
Algérie,4,2012,Perciform,2762,animal,17.0,12.0,5.0,0.0,
Algérie,4,2012,Poissons Pelagiques,2763,animal,100.0,74.0,27.0,0.0,0.0
Algérie,4,2012,"Poissons Marins, Autres",2764,animal,17.0,17.0,0.0,,
Algérie,4,2012,Crustacés,2765,animal,5.0,2.0,3.0,0.0,
Algérie,4,2012,Cephalopodes,2766,animal,2.0,1.0,1.0,1.0,
Algérie,4,2012,"Mollusques, Autres",2767,animal,0.0,0.0,0.0,0.0,
Algérie,4,2012,Animaux Aquatiques Autre,2769,animal,0.0,,0.0,,
Algérie,4,2012,Plantes Aquatiques,2775,animal,0.0,,0.0,,
Algérie,4,2012,Huiles de Poissons,2781,animal,0.0,,0.0,,
Algérie,4,2012,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,,
Algérie,4,2012,Riz (Eq Blanchi),2805,végétal,108.0,0.0,107.0,0.0,0.0
Algérie,4,2012,Lait - Excl Beurre,2848,animal,5747.0,2908.0,2842.0,2.0,0.0
Algérie,4,2013,Blé,2511,végétal,9461.0,3299.0,6343.0,2.0,-180.0
Algérie,4,2013,Orge,2513,végétal,2052.0,1499.0,553.0,0.0,0.0
Algérie,4,2013,Maïs,2514,végétal,3252.0,1.0,3251.0,0.0,0.0
Algérie,4,2013,Seigle,2515,végétal,0.0,,0.0,,
Algérie,4,2013,Avoine,2516,végétal,122.0,113.0,8.0,0.0,0.0
Algérie,4,2013,Millet,2517,végétal,1.0,,1.0,,
Algérie,4,2013,Sorgho,2518,végétal,3.0,2.0,1.0,,0.0
Algérie,4,2013,"Céréales, Autres",2520,végétal,4.0,0.0,4.0,0.0,0.0
Algérie,4,2013,Pommes de Terre,2531,végétal,5087.0,4928.0,160.0,1.0,0.0
Algérie,4,2013,Manioc,2532,végétal,0.0,,0.0,,
Algérie,4,2013,Patates douces,2533,végétal,0.0,,,0.0,
Algérie,4,2013,"Racines, Nda",2534,végétal,0.0,,0.0,,
Algérie,4,2013,"Sucre, canne",2536,végétal,0.0,,0.0,,
Algérie,4,2013,"Sucre, betterave",2537,végétal,0.0,0.0,0.0,,
Algérie,4,2013,Sucre Eq Brut,2542,végétal,1279.0,0.0,1836.0,557.0,0.0
Algérie,4,2013,Edulcorants Autres,2543,végétal,24.0,,24.0,0.0,0.0
Algérie,4,2013,Haricots,2546,végétal,64.0,1.0,63.0,0.0,0.0
Algérie,4,2013,Pois,2547,végétal,19.0,11.0,8.0,0.0,0.0
Algérie,4,2013,Légumineuses Autres,2549,végétal,277.0,84.0,193.0,0.0,0.0
Algérie,4,2013,Noix,2551,végétal,71.0,35.0,36.0,0.0,0.0
Algérie,4,2013,Soja,2555,végétal,0.0,,0.0,,
Algérie,4,2013,Arachides Decortiquees,2556,végétal,55.0,2.0,53.0,,0.0
Algérie,4,2013,Graines de tournesol,2557,végétal,3.0,0.0,3.0,0.0,
Algérie,4,2013,Graines Colza/Moutarde,2558,végétal,49.0,47.0,2.0,0.0,
Algérie,4,2013,Graines de coton,2559,végétal,0.0,0.0,0.0,0.0,0.0
Algérie,4,2013,Coco (Incl Coprah),2560,végétal,3.0,,3.0,,
Algérie,4,2013,Sésame,2561,végétal,5.0,,5.0,,0.0
Algérie,4,2013,Palmistes,2562,végétal,0.0,,0.0,,
Algérie,4,2013,Olives,2563,végétal,591.0,579.0,12.0,0.0,0.0
Algérie,4,2013,"Plantes Oleiferes, Autre",2570,végétal,5.0,,5.0,,
Algérie,4,2013,Huile de Soja,2571,végétal,293.0,,623.0,50.0,-280.0
Algérie,4,2013,Huile d'Arachide,2572,végétal,20.0,20.0,0.0,0.0,0.0
Algérie,4,2013,Huile de Tournesol,2573,végétal,77.0,1.0,62.0,1.0,15.0
Algérie,4,2013,Huile de Colza&Moutarde,2574,végétal,18.0,15.0,3.0,0.0,0.0
Algérie,4,2013,Huile Graines de Coton,2575,végétal,0.0,,0.0,0.0,0.0
Algérie,4,2013,Huile de Palmistes,2576,végétal,0.0,,0.0,,
Algérie,4,2013,Huile de Palme,2577,végétal,82.0,,120.0,3.0,-35.0
Algérie,4,2013,Huile de Coco,2578,végétal,1.0,,1.0,,
Algérie,4,2013,Huile de Sésame,2579,végétal,0.0,,0.0,,0.0
Algérie,4,2013,Huile d'Olive,2580,végétal,68.0,68.0,0.0,0.0,0.0
Algérie,4,2013,Huile de Germe de Maïs,2582,végétal,2.0,,2.0,0.0,0.0
Algérie,4,2013,Huil Plantes Oleif Autr,2586,végétal,81.0,3.0,79.0,2.0,1.0
Algérie,4,2013,Tomates,2601,végétal,1151.0,975.0,176.0,0.0,0.0
Algérie,4,2013,Oignons,2602,végétal,1344.0,1344.0,0.0,0.0,0.0
Algérie,4,2013,"Légumes, Autres",2605,végétal,4542.0,4472.0,80.0,11.0,0.0
Algérie,4,2013,"Oranges, Mandarines",2611,végétal,1174.0,1122.0,52.0,0.0,0.0
Algérie,4,2013,Citrons & Limes,2612,végétal,83.0,81.0,2.0,0.0,
Algérie,4,2013,Pamplemousse,2613,végétal,3.0,2.0,1.0,0.0,
Algérie,4,2013,"Agrumes, Autres",2614,végétal,9.0,1.0,9.0,0.0,
Algérie,4,2013,Bananes,2615,végétal,274.0,0.0,274.0,0.0,
Algérie,4,2013,Bananes plantains,2616,végétal,0.0,,0.0,,
Algérie,4,2013,Pommes,2617,végétal,572.0,456.0,116.0,0.0,
Algérie,4,2013,Ananas,2618,végétal,10.0,,10.0,0.0,
Algérie,4,2013,Dattes,2619,végétal,855.0,848.0,27.0,21.0,0.0
Algérie,4,2013,Raisin,2620,végétal,605.0,571.0,34.0,0.0,0.0
Algérie,4,2013,"Fruits, Autres",2625,végétal,1202.0,1148.0,55.0,1.0,0.0
Algérie,4,2013,Café,2630,végétal,129.0,,129.0,0.0,0.0
Algérie,4,2013,Feve de Cacao,2633,végétal,41.0,,41.0,0.0,
Algérie,4,2013,Thé,2635,végétal,13.0,,13.0,0.0,0.0
Algérie,4,2013,Poivre,2640,végétal,4.0,,4.0,0.0,
Algérie,4,2013,Piments,2641,végétal,20.0,15.0,5.0,0.0,0.0
Algérie,4,2013,Girofles,2642,végétal,0.0,,0.0,,
Algérie,4,2013,"Épices, Autres",2645,végétal,10.0,,10.0,0.0,0.0
Algérie,4,2013,Vin,2655,végétal,55.0,50.0,6.0,0.0,0.0
Algérie,4,2013,Bière,2656,végétal,188.0,165.0,23.0,0.0,
Algérie,4,2013,Boissons Fermentés,2657,végétal,0.0,,0.0,0.0,0.0
Algérie,4,2013,Boissons Alcooliques,2658,végétal,7.0,0.0,7.0,0.0,0.0
Algérie,4,2013,"Alcool, non Comestible",2659,végétal,3.0,,3.0,0.0,
Algérie,4,2013,Aliments pour enfants,2680,végétal,22.0,,22.0,0.0,
Algérie,4,2013,Viande de Bovins,2731,animal,220.0,140.0,80.0,0.0,0.0
Algérie,4,2013,Viande d'Ovins/Caprins,2732,animal,301.0,298.0,3.0,0.0,
Algérie,4,2013,Viande de Suides,2733,animal,0.0,0.0,0.0,0.0,0.0
Algérie,4,2013,Viande de Volailles,2734,animal,291.0,288.0,3.0,0.0,
Algérie,4,2013,"Viande, Autre",2735,animal,14.0,14.0,0.0,0.0,0.0
Algérie,4,2013,Abats Comestible,2736,animal,57.0,56.0,1.0,0.0,
Algérie,4,2013,Graisses Animales Crue,2737,animal,10.0,10.0,1.0,0.0,0.0
Algérie,4,2013,"Beurre, Ghee",2740,animal,20.0,5.0,15.0,0.0,0.0
Algérie,4,2013,Oeufs,2744,animal,348.0,347.0,0.0,0.0,
Algérie,4,2013,Miel,2745,végétal,7.0,6.0,1.0,0.0,
Algérie,4,2013,Poissons Eau Douce,2761,animal,13.0,2.0,11.0,0.0,0.0
Algérie,4,2013,Perciform,2762,animal,17.0,12.0,5.0,0.0,
Algérie,4,2013,Poissons Pelagiques,2763,animal,100.0,74.0,27.0,0.0,0.0
Algérie,4,2013,"Poissons Marins, Autres",2764,animal,17.0,17.0,0.0,,
Algérie,4,2013,Crustacés,2765,animal,5.0,2.0,3.0,0.0,
Algérie,4,2013,Cephalopodes,2766,animal,2.0,1.0,1.0,1.0,
Algérie,4,2013,"Mollusques, Autres",2767,animal,0.0,0.0,0.0,0.0,
Algérie,4,2013,Animaux Aquatiques Autre,2769,animal,0.0,,0.0,,
Algérie,4,2013,Plantes Aquatiques,2775,animal,0.0,,0.0,,
Algérie,4,2013,Huiles de Poissons,2781,animal,0.0,,0.0,,
Algérie,4,2013,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,,
Algérie,4,2013,Riz (Eq Blanchi),2805,végétal,118.0,0.0,118.0,0.0,0.0
Algérie,4,2013,Lait - Excl Beurre,2848,animal,5705.0,3129.0,2581.0,5.0,0.0
Angola,7,2012,Blé,2511,végétal,858.0,4.0,865.0,0.0,-11.0
Angola,7,2012,Orge,2513,végétal,77.0,,77.0,,0.0
Angola,7,2012,Maïs,2514,végétal,1166.0,454.0,242.0,0.0,470.0
Angola,7,2012,Avoine,2516,végétal,0.0,,0.0,0.0,0.0
Angola,7,2012,Millet,2517,végétal,18.0,18.0,0.0,0.0,0.0
Angola,7,2012,Sorgho,2518,végétal,12.0,11.0,0.0,,
